name_id,country,crag,sector,name,tall_recommend_sum,grade_mean,cluster,rating_tot
18705,esp,montserrat,manantial,polvet galactic,0,41.33333333,2,-0.164901795
18706,esp,montserrat,manantial,punta bananas,0,41.5,0,0.057550345
18707,esp,montserrat,manantial,rehabilitacio continua,0,44,2,0.320124735
18708,esp,montserrat,manantial,silver sonic,0,38,1,0.074478897
18709,esp,montserrat,manantial,supersic,0,38,1,-0.087815647
18710,esp,montserrat,manantial,terapeuta,-1,48.42857143,2,0.15356586
18711,esp,montserrat,manantial,ziga zaga,0,44,2,-0.045211449
18712,esp,montserrat,momia,anillo del poder,0,64,2,-0.164901795
18713,esp,montserrat,odio africano,a veces el cielo,0,45.66666667,0,-0.073474534
18714,esp,montserrat,odio africano,amb el temps creixem,0,54,2,0.320124735
18715,esp,montserrat,odio africano,aresta,-1,39.7,0,0.127292501
18716,esp,montserrat,odio africano,congetio hepatica,0,49.14285714,2,-0.075134035
18717,esp,montserrat,odio africano,directa africana,0,53,2,0.159278132
18718,esp,montserrat,odio africano,directa pike nike,0,55.25,3,-0.012360679
18719,esp,montserrat,odio africano,es meva,-1,44.25,3,0.109169633
18720,esp,montserrat,odio africano,jo al mig,0,50.5,0,0.302900063
18721,esp,montserrat,odio africano,lagi perdinon,0,49,2,-0.065980213
18722,esp,montserrat,odio africano,magrada,0,49,2,-0.045211449
18723,esp,montserrat,odio africano,malditos bastardos,0,36,1,-0.073474534
18724,esp,montserrat,odio africano,placa,0,36.16666667,2,0.034582115
18725,esp,montserrat,odio africano,sonia,0,53,2,-0.086952558
18726,esp,montserrat,odio africano,veneno en los ojos,0,53,2,-0.036619904
18727,esp,montserrat,piula,atardecer,0,46.5,3,0.074478897
18728,esp,montserrat,piula,botiflers,1,49.53846154,2,-0.033801744
18729,esp,montserrat,piula,conde mor,0,43.75,0,-0.045579419
18730,esp,montserrat,piula,decathlon,0,48.83333333,2,0.254201502
18731,esp,montserrat,piula,dolche gabino,0,45.66666667,2,0.041668962
18732,esp,montserrat,piula,fastic de gall dindi,0,43.77777778,2,-0.088796464
18733,esp,montserrat,piula,fi den cagalastics,-1,41.57142857,0,-0.073573721
18734,esp,montserrat,piula,fulanos,0,53.05882353,2,0.014954993
18735,esp,montserrat,piula,graceland,0,49,2,0.074478897
18736,esp,montserrat,piula,kabrasaki,0,49,2,-0.03854197
18737,esp,montserrat,piula,marc attack,-3,52.92857143,0,0.069646608
18738,esp,montserrat,piula,mario conde playa,1,52,0,-0.005314667
18739,esp,montserrat,piula,matias buenas,-1,51,2,0.001294056
18740,esp,montserrat,piula,menganos,0,50.9,2,0.091444661
18741,esp,montserrat,piula,panchitos,0,41.83333333,2,-0.015288862
18742,esp,montserrat,piula,paripe,0,42,2,0.028020803
18743,esp,montserrat,piula,pato laqueao,0,51,2,-0.045211449
18744,esp,montserrat,piula,randy mamola,0,53,2,-0.110319767
18745,esp,montserrat,piula,savi de vilatrista,0,40,2,0.050400146
18746,esp,montserrat,piula,txusma,-2,51.38461538,0,-0.015409611
18747,esp,montserrat,piula,vaya webs,1,48.9375,2,0.010503204
18748,esp,montserrat,piula,yo soy reborde,-1,56.4,0,-0.051673646
18749,esp,montserrat,prohibitivo,agraida,0,45.84615385,2,0.229765829
18750,esp,montserrat,prohibitivo,bavaresa,1,52,0,-0.045211449
18751,esp,montserrat,prohibitivo,bunker,1,52.66666667,2,0.150786189
18752,esp,montserrat,prohibitivo,chochin,0,47.33333333,0,-0.027739171
18753,esp,montserrat,prohibitivo,cobdicia,0,53.25,1,-0.073474534
18754,esp,montserrat,prohibitivo,crosto,1,52.74,0,0.036609443
18755,esp,montserrat,prohibitivo,dels puretes,0,54.75,0,0.082268797
18756,esp,montserrat,prohibitivo,desperta ferro,0,42.1875,2,0.038201545
18757,esp,montserrat,prohibitivo,diagonal de la x,0,49,2,-0.045211449
18758,esp,montserrat,prohibitivo,drac de la fissura,1,41.73684211,0,0.142775523
18759,esp,montserrat,prohibitivo,efecte nociu,1,52.84615385,2,-0.000514569
18760,esp,montserrat,prohibitivo,els catars,0,49.44444444,2,0.234371086
18761,esp,montserrat,prohibitivo,embolia,0,50.25,0,0.074478897
18762,esp,montserrat,prohibitivo,esgraons al cel,2,51.13043478,2,0.112314989
18763,esp,montserrat,prohibitivo,esquirol lladre,3,38.25,3,0.023168449
18764,esp,montserrat,prohibitivo,flap flap no fa soroll,1,53.53333333,3,0.09981996
18765,esp,montserrat,prohibitivo,guineu,1,53.09090909,2,0.033963298
18766,esp,montserrat,prohibitivo,heidi,-2,50.18181818,2,0.096964593
18767,esp,montserrat,prohibitivo,hombria,1,54.64285714,2,0.207625216
18768,esp,montserrat,prohibitivo,infomana,2,48.76470588,2,-0.02048647
18769,esp,montserrat,prohibitivo,kill bill,-4,50.55555556,0,-0.038213922
18770,esp,montserrat,prohibitivo,ladvocat del diable,0,51.5,0,0.379969908
18771,esp,montserrat,prohibitivo,lady fingers,0,49,1,0.074478897
18772,esp,montserrat,prohibitivo,lantiga,-1,55.10526316,2,0.15495771
18773,esp,montserrat,prohibitivo,lespero de la martina,-2,37.1,0,-0.020808291
18774,esp,montserrat,prohibitivo,lesperonet del cigronet,1,36.25,2,0.014633724
18775,esp,montserrat,prohibitivo,lobsessio del sioux,0,37.88888889,2,0.036382706
18776,esp,montserrat,prohibitivo,losi,-1,49.25,3,0.237198598
18777,esp,montserrat,prohibitivo,mehir,0,49,2,0.059138577
18778,esp,montserrat,prohibitivo,milligram,1,42.6,3,-0.000910793
18779,esp,montserrat,prohibitivo,normal de laspirina,1,36,0,0.360021517
18780,esp,montserrat,prohibitivo,normal del dolmen,0,42.5,3,0.27709538
18781,esp,montserrat,prohibitivo,pas de la discordia,-1,47.5,3,-0.005314667
18782,esp,montserrat,prohibitivo,per a penelope,1,44.06382979,2,0.074184321
18783,esp,montserrat,prohibitivo,pervertit,0,49.08823529,2,0.087128473
18784,esp,montserrat,prohibitivo,pirena,0,40,2,-0.015288862
18785,esp,montserrat,prohibitivo,preky,0,41.33333333,2,-0.105056622
18786,esp,montserrat,prohibitivo,revolta apatxe,0,42,2,-0.164901795
18787,esp,montserrat,prohibitivo,riss,0,42.41666667,3,0.03216627
18788,esp,montserrat,prohibitivo,si amo,1,55.2,2,0.148799163
18789,esp,montserrat,prohibitivo,sikatriu,0,44,2,0.014633724
18790,esp,montserrat,prohibitivo,sostre del mon,-1,51.1875,0,-0.022380084
18791,esp,montserrat,prohibitivo,taladro italiano,0,51,2,-0.045211449
18792,esp,montserrat,prohibitivo,talisman,1,55.5,0,0.00266469
18793,esp,montserrat,prohibitivo,terra,1,49.04545455,2,0.101239248
18794,esp,montserrat,prohibitivo,traficante de ilusiones,0,49.22222222,2,-0.027254905
18795,esp,montserrat,prohibitivo,xaticlimbers,1,51.4,2,-0.06515984
18796,esp,montserrat,sant benet,bastardo,2,55.5,3,0.07761147
18797,esp,montserrat,sant benet,brown sugar,0,43.5,6,-0.164901795
18798,esp,montserrat,sant benet,brutus,0,53.5,3,-0.164901795
18799,esp,montserrat,sant benet,bugler,1,66.5,3,-0.073474534
18800,esp,montserrat,sant benet,enanito copulador y sus espermatozoides incontr,0,55.4,3,0.293748073
18801,esp,montserrat,sant benet,energumeno,0,50.5,0,-0.11355713
18802,esp,montserrat,sant benet,entre las cejas,0,61.8,2,-0.000426048
18803,esp,montserrat,sant benet,entre sistoles y diastoles,1,56,3,-0.164901795
18804,esp,montserrat,sant benet,follardas a go go,1,50,3,-0.164901795
18805,esp,montserrat,sant benet,gran orgia,1,53.5,3,-0.105056622
18806,esp,montserrat,sant benet,lliure de co,1,51.5,3,-0.073474534
18807,esp,montserrat,sant benet,malos rollos,0,43.33333333,3,0.014633724
18808,esp,montserrat,sant benet,marionetas del sistema,0,63.5,0,-0.105056622
18809,esp,montserrat,sant benet,monomenique,0,58,3,-0.114554404
18810,esp,montserrat,sant benet,oportunista,1,51.5,3,-0.164901795
18811,esp,montserrat,sant benet,pedro botero,0,55,2,-0.164901795
18812,esp,montserrat,sant benet,per a noies petites,0,59,2,-0.148759928
18813,esp,montserrat,sant benet,picatostes,0,62,2,-0.164308532
18814,esp,montserrat,sant benet,pilon,0,49.5,3,-0.045211449
18815,esp,montserrat,sant benet,polla records,0,42,2,-0.105056622
18816,esp,montserrat,sant benet,sorprendente,0,62,2,-0.164901795
18817,esp,montserrat,secretivo marcelino,dreta fugi,0,48.88888889,2,0.135759264
18818,esp,montserrat,secretivo marcelino,fugitiu,0,52.23076923,0,0.076834368
18819,esp,montserrat,secretivo marcelino,judas iscariote,0,54.89655172,2,0.029696199
18820,esp,montserrat,secretivo marcelino,marrona,0,49.38888889,2,0.007741112
18821,esp,montserrat,secretivo marcelino,menguele decapitele,1,54.5,2,0.034721774
18822,esp,montserrat,secretivo marcelino,omerta,2,56.79166667,0,0.000324794
18823,esp,montserrat,secretivo marcelino,paula,0,63.76923077,2,-0.071877468
18824,esp,montserrat,secretivo marcelino,paulina,1,61.66666667,0,-0.164901795
18825,esp,montserrat,secretivo marcelino,policieros secretivos,2,53.21052632,2,0.034325441
18826,esp,montserrat,secretivo marcelino,tete de menguele,0,51.73333333,2,0.012518236
18827,esp,montserrat,secretivo marcelino,tronkaes,-1,47.4,2,0.014728147
18828,esp,montserrat,secretivo marcelino,viuda negra,1,58.41666667,2,-0.038069399
18829,esp,montserrat,vermell,a dreta santa claus,2,51,0,-0.085108231
18830,esp,montserrat,vermell,a igualada tambe sescala,0,54.66666667,0,-0.085108231
18831,esp,montserrat,vermell,aina,0,31,2,0.014633724
18832,esp,montserrat,vermell,almogaver tossut,0,32.5,2,0.144523075
18833,esp,montserrat,vermell,alta mar,2,45.64864865,2,0.084902012
18834,esp,montserrat,vermell,amb el temps,0,54.33333333,2,0.469737668
18835,esp,montserrat,vermell,amistat infinita,0,36,2,-0.005314667
18836,esp,montserrat,vermell,amor brujo,0,40.66666667,2,-0.045597268
18837,esp,montserrat,vermell,anarquia,0,42,1,-0.045211449
18838,esp,montserrat,vermell,anastasia,-1,50.92307692,3,0.077429629
18839,esp,montserrat,vermell,ancestres,-1,46.16666667,2,-0.117025657
18840,esp,montserrat,vermell,aniversari,-3,40.24324324,2,-0.021643097
18841,esp,montserrat,vermell,aresta ribas,-1,36.5,6,0.387894336
18842,esp,montserrat,vermell,aresta rucs,0,39.85,1,-0.044496787
18843,esp,montserrat,vermell,arlequi,0,33,2,0.247222807
18844,esp,montserrat,vermell,aromes de papiol,0,36,2,-0.045211449
18845,esp,montserrat,vermell,atac sioux,0,31,2,-0.045211449
18846,esp,montserrat,vermell,atardecer,0,45.5,0,0.379969908
18847,esp,montserrat,vermell,aun cabe otra,0,52.92857143,2,0.055340264
18848,esp,montserrat,vermell,avui si avui no,0,53.33333333,3,-0.005314667
18849,esp,montserrat,vermell,babau,0,43.75,0,-0.045211449
18850,esp,montserrat,vermell,ball del triomf,0,49,2,-0.045211449
18851,esp,montserrat,vermell,batalla de fetterman,0,33,2,0.01634965
18852,esp,montserrat,vermell,bernatlloc,0,57,2,0.320124735
18853,esp,montserrat,vermell,beso de la flaca,0,33,2,-0.045211449
18854,esp,montserrat,vermell,big kikuiu,-1,40.25,3,-0.085108231
18855,esp,montserrat,vermell,billy the kid,0,36,2,0.080254602
18856,esp,montserrat,vermell,blues brothers,0,38.5,0,-0.169783467
18857,esp,montserrat,vermell,boca negra,-1,38.5,3,-0.156677206
18858,esp,montserrat,vermell,boicot,-1,34,3,-0.105056622
18859,esp,montserrat,vermell,boliche de oro,1,68.5,7,-0.105056622
18860,esp,montserrat,vermell,broquil toxic,0,32.66666667,0,-0.005249327
18861,esp,montserrat,vermell,brut natura,0,42,1,-0.045211449
18862,esp,montserrat,vermell,brutus,0,52.33333333,2,-0.045211449
18863,esp,montserrat,vermell,busca brega,0,56,2,-0.024638842
18864,esp,montserrat,vermell,c del beat,0,51.5,2,-0.045211449
18865,esp,montserrat,vermell,ca la mur i laranya,2,50.64285714,2,0.055236496
18866,esp,montserrat,vermell,cabriola,0,35,3,-0.073474534
18867,esp,montserrat,vermell,cagadubtes,0,62,2,0.074478897
18868,esp,montserrat,vermell,cagamanecs,0,59,1,-0.164901795
18869,esp,montserrat,vermell,caixa o faixa,0,35.86666667,1,0.01614994
18870,esp,montserrat,vermell,cala luna,0,31,2,0.426870662
18871,esp,montserrat,vermell,canela,1,51.55555556,2,-0.007205101
18872,esp,montserrat,vermell,canonacos,0,48.85714286,2,0.683670878
18873,esp,montserrat,vermell,cantonada,0,38,2,-0.058868412
18874,esp,montserrat,vermell,capitell,0,33.5,3,-0.045211449
18875,esp,montserrat,vermell,caray con la vacuna,0,47,3,0.439815082
18876,esp,montserrat,vermell,carbassa per tots,0,53,2,-0.064362437
18877,esp,montserrat,vermell,catn kulin,0,51,2,-0.045211449
18878,esp,montserrat,vermell,catxo per pillar,0,49.5,1,-0.00374838
18879,esp,montserrat,vermell,cavernicola,0,36.66666667,2,0.017382246
18880,esp,montserrat,vermell,ceba traidora,0,38,1,-0.164901795
18881,esp,montserrat,vermell,china down,0,53.66666667,2,-0.108539528
18882,esp,montserrat,vermell,cicatriz,0,38,4,-0.045211449
18883,esp,montserrat,vermell,ciencia friccion,1,36.16666667,2,-0.050391578
18884,esp,montserrat,vermell,clan de la pua,4,38.3,0,0.245804469
18885,esp,montserrat,vermell,claudio king,0,38,2,0.158449225
18886,esp,montserrat,vermell,clp para que,0,31,2,-0.073474534
18887,esp,montserrat,vermell,cobdicia,0,53,2,-0.164901795
18888,esp,montserrat,vermell,come bollos,0,38,2,-0.073474534
18889,esp,montserrat,vermell,con la cara lava y recien peina,0,36,2,-0.045211449
18890,esp,montserrat,vermell,condon relleno,0,41.14285714,1,-0.042943372
18891,esp,montserrat,vermell,cooper skin,0,46.5,3,-0.105056622
18892,esp,montserrat,vermell,cor de tro,0,33,2,0.446420357
18893,esp,montserrat,vermell,crema,0,42.5,3,-0.164901795
18894,esp,montserrat,vermell,cutlass,0,33,2,0.320124735
18895,esp,montserrat,vermell,de la marian,1,51.5,3,0.074478897
18896,esp,montserrat,vermell,debutants,0,36.66666667,1,0.010731305
18897,esp,montserrat,vermell,del carles,-1,50.33333333,3,-0.160365642
18898,esp,montserrat,vermell,del espaldazo,0,36,2,-0.105056622
18899,esp,montserrat,vermell,del tipi,0,31,2,-0.041757784
18900,esp,montserrat,vermell,desperta ferro,0,42.33333333,0,-0.073474534
18901,esp,montserrat,vermell,diedre bages,0,36.71428571,1,-0.045211449
18902,esp,montserrat,vermell,directa rucs,1,37.875,2,0.074478897
18903,esp,montserrat,vermell,doca a oca,2,45,3,-0.104938593
18904,esp,montserrat,vermell,dr malurus,-1,48.5,0,-0.045211449
18905,esp,montserrat,vermell,dreta a del mono,0,55,2,-0.165474642
18906,esp,montserrat,vermell,dures menys que una ninja,0,40,2,-0.045211449
18907,esp,montserrat,vermell,en boca cerrada no entran moscas,2,55,2,-0.049868776
18908,esp,montserrat,vermell,en vegeta,0,36,0,0.07076992
18909,esp,montserrat,vermell,enanito copulador y sus espermatozoides incontr,-1,55.14285714,2,-0.093087587
18910,esp,montserrat,vermell,enrredu,1,50.85714286,2,0.104025694
18911,esp,montserrat,vermell,erectus,0,40,2,-0.105129551
18912,esp,montserrat,vermell,eric,0,57,2,-0.073547464
18913,esp,montserrat,vermell,es meva,1,44.14285714,2,-0.117025657
18914,esp,montserrat,vermell,escaladores con cara de atracadores,0,43,2,0.065234973
18915,esp,montserrat,vermell,escura butxaques,0,40,1,0.014633724
18916,esp,montserrat,vermell,escurrialles,0,49,2,-0.045211449
18917,esp,montserrat,vermell,espero del corb,0,31,2,-0.073474534
18918,esp,montserrat,vermell,espero del jaume,0,40,2,-0.164901795
18919,esp,montserrat,vermell,espolon del xilum,0,43.4,0,-0.042102143
18920,esp,montserrat,vermell,esq moscas,0,54.5,0,-0.105056622
18921,esp,montserrat,vermell,esquerra comando,0,52.5,0,-0.045284378
18922,esp,montserrat,vermell,esther,0,38.125,2,0.093414629
18923,esp,montserrat,vermell,fascistas del alpinismo,0,38,2,-0.002663461
18924,esp,montserrat,vermell,fastig social,-1,50.5,0,-0.073474534
18925,esp,montserrat,vermell,fina y segura,0,36.33333333,3,0.014633724
18926,esp,montserrat,vermell,fiord,-1,34.33333333,3,0.014633724
18927,esp,montserrat,vermell,fisura,0,38.78571429,2,0.062210852
18928,esp,montserrat,vermell,flap flap no fa soroll,0,53.2,2,0.118876577
18929,esp,montserrat,vermell,fobia escolar,0,40.2,1,0.028387345
18930,esp,montserrat,vermell,fosilandia,0,49,2,-0.045211449
18931,esp,montserrat,vermell,fugitiu,1,53,0,-0.013883623
18932,esp,montserrat,vermell,fun fannete,0,62.5,3,-0.164901795
18933,esp,montserrat,vermell,furia dels bous,0,64,7,-0.073474534
18934,esp,montserrat,vermell,gat mesquer,-1,32.75,0,-0.005314667
18935,esp,montserrat,vermell,geperut,0,42,2,-0.045211449
18936,esp,montserrat,vermell,golimbrea,0,40,2,-0.105056622
18937,esp,montserrat,vermell,golpe,0,70,2,-0.164901795
18938,esp,montserrat,vermell,grigris love,0,31.5,1,-0.045211449
18939,esp,montserrat,vermell,grulla monuda,0,40,1,-0.045211449
18940,esp,montserrat,vermell,guarderia,1,29.5,0,0.023745821
18941,esp,montserrat,vermell,guarrindongae,0,42,2,0.074478897
18942,esp,montserrat,vermell,gunter,0,44,2,0.074478897
18943,esp,montserrat,vermell,guti gutae gutum,0,36,2,0.044556311
18944,esp,montserrat,vermell,hardkore,0,38.5,3,-0.160485014
18945,esp,montserrat,vermell,hi ha marro,1,36.33333333,3,-0.073474534
18946,esp,montserrat,vermell,houdini,-1,62,2,0.064680511
18947,esp,montserrat,vermell,i see cows,0,42,1,-0.164901795
18948,esp,montserrat,vermell,iaio iaio,4,53.53846154,3,-0.049636173
18949,esp,montserrat,vermell,iala iala,0,40,2,-0.164901795
18950,esp,montserrat,vermell,icarus,1,56.4,2,0.224440484
18951,esp,montserrat,vermell,if not now,1,37.4,2,-0.005314667
18952,esp,montserrat,vermell,iroquesos,1,36.5,3,-0.042410011
18953,esp,montserrat,vermell,jamaica,0,57,2,-0.045211449
18954,esp,montserrat,vermell,janis joplin,0,40,1,-0.073474534
18955,esp,montserrat,vermell,jet set,-1,57.28571429,3,0.002187087
18956,esp,montserrat,vermell,joc de loca garrella,0,42,1,-0.045211449
18957,esp,montserrat,vermell,johnny boter,1,47.60714286,0,0.117123139
18958,esp,montserrat,vermell,johnny juerga y los que remontan el pisuerga,0,35.5,0,0.36267266
18959,esp,montserrat,vermell,kill da poma,0,38,2,-0.045211449
18960,esp,montserrat,vermell,kimba el groggy,1,43.5,0,-0.164901795
18961,esp,montserrat,vermell,kiowas,0,33,2,-0.001090256
18962,esp,montserrat,vermell,kiskillos,0,42.66666667,2,-0.085108231
18963,esp,montserrat,vermell,komando entrecot,1,53.78571429,0,0.194330923
18964,esp,montserrat,vermell,kurt albert,0,55,2,-0.105056622
18965,esp,montserrat,vermell,lalbert va de primer,0,42,2,-0.045437434
18966,esp,montserrat,vermell,lalguer,0,32.66666667,0,-0.005314667
18967,esp,montserrat,vermell,lantiga,0,55,2,-0.134979208
18968,esp,montserrat,vermell,larc,0,51,2,-0.045211449
18969,esp,montserrat,vermell,lass die rein,0,53,2,-0.164901795
18970,esp,montserrat,vermell,lhome del sac,0,32.66666667,3,-0.045211449
18971,esp,montserrat,vermell,lhora violeta,0,36.6,2,0.039529152
18972,esp,montserrat,vermell,llaminer,-1,32.41666667,1,0.038439776
18973,esp,montserrat,vermell,llum,1,69.5,0,-0.073474534
18974,esp,montserrat,vermell,lobaga,0,39.33333333,1,-0.051460337
18975,esp,montserrat,vermell,lourdes,0,64.5,0,0.805151266
18976,esp,montserrat,vermell,lucky lluch,0,59,2,-0.08089965
18977,esp,montserrat,vermell,lunicorni,0,59.33333333,3,0.79938499
18978,esp,montserrat,vermell,mabstinc,0,33,2,-0.065893457
18979,esp,montserrat,vermell,madame tortuga,2,45.9,2,-0.00759784
18980,esp,montserrat,vermell,magrada,0,46.33333333,1,0.238242789
18981,esp,montserrat,vermell,mal de vell,1,48.8,5,-0.182118437
18982,esp,montserrat,vermell,maleida pluja,-1,37.66666667,0,-0.105056622
18983,esp,montserrat,vermell,mango de oz,1,39.5,0,-0.073474534
18984,esp,montserrat,vermell,manzana criminal,0,46,2,-0.045211449
18985,esp,montserrat,vermell,marc attack,0,52.75,0,0.107534057
18986,esp,montserrat,vermell,mareja perdius,0,49,2,-0.073474534
18987,esp,montserrat,vermell,martina,0,53.36363636,2,-0.050976731
18988,esp,montserrat,vermell,mas vale fuerza,0,35.66666667,2,0.139914438
18989,esp,montserrat,vermell,menguele decapitele,1,54.5,0,0.381727948
18990,esp,montserrat,vermell,merda seca,0,36,2,0.074478897
